2023 07 26    17 14 24.13        1000        5000               -733.69251    -818.03098     291.16857     290.74770                    3.63315       2.90008       5.07695   13322.22096                    3.59098       1.45480       2.49041   14047.68594  
2023 07 26    17 14 30.69        1000        5000               -731.16772    -816.42236     291.16984     290.74319                    3.63442       2.90004       5.07700   13321.51029                    3.59179       1.45489       2.49036   14050.36986  
2023 07 26    17 14 37.25        1000        5000               -728.58088    -813.45902     291.17248     290.74316                    3.63571       2.89990       5.07700   13320.04025                    3.59327       1.45487       2.49033   14050.38869  
2023 07 26    17 14 43.81        1000        5000               -727.51989    -811.51223     291.17017     290.75626                    3.63624       2.89997       5.07691   13321.32601                    3.59424       1.45456       2.49038   14042.58983  
2023 07 26    17 14 50.38        1000        5000               -725.78652    -810.13922     291.17249     290.75207                    3.63711       2.89990       5.07700   13320.03174                    3.59493       1.45469       2.49042   14045.08665  
2023 07 26    17 14 56.94        1000        5000               -724.58210    -808.51638     291.17070     290.75299                    3.63771       2.90000       5.07701   13321.03227                    3.59574       1.45469       2.49046   14044.53523  
2023 07 26    17 15 03.51        1000        5000               -722.95350    -806.15627     291.17400     290.75323                    3.63852       2.89980       5.07696   13319.18985                    3.59692       1.45465       2.49041   14044.39284  
2023 07 26    17 15 10.08        1000        5000               -721.46121    -805.04324     291.17840     290.76327                    3.63927       2.89958       5.07697   13316.73788                    3.59748       1.45441       2.49044   14038.42532  
2023 07 26    17 15 16.64        1000        5000               -719.88753    -802.86998     291.17399     290.75569                    3.64006       2.89979       5.07695   13319.19757                    3.59857       1.45460       2.49043   14042.92867  
2023 07 26    17 15 23.21        1000        5000               -718.08091    -801.20246     291.17327     290.75156                    3.64096       2.89982       5.07693   13319.59609                    3.59940       1.45468       2.49038   14045.38739  
2023 07 26    17 15 29.78        1000        5000               -717.04231    -799.37246     291.17035     290.75943                    3.64148       2.89998       5.07694   13321.22499                    3.60031       1.45450       2.49042   14040.70856  
2023 07 26    17 15 36.35        1000        5000               -713.83088    -796.66300     291.17218     290.76122                    3.64308       2.89989       5.07696   13320.20820                    3.60167       1.45446       2.49042   14039.64448  
2023 07 26    17 15 42.91        1000        5000               -710.21967    -792.77450     291.17294     290.75592                    3.64489       2.89989       5.07702   13319.78267                    3.60361       1.45460       2.49044   14042.79284  
2023 07 26    17 15 49.47        1000        5000               -707.70302    -790.01629     291.17615     290.76471                    3.64615       2.89969       5.07695   13317.98943                    3.60499       1.45433       2.49036   14037.56800  
2023 07 26    17 15 56.03        1000        5000               -706.70002    -789.12871     291.17627     290.76864                    3.64665       2.89963       5.07687   13317.92270                    3.60544       1.45425       2.49040   14035.22910  
2023 07 26    17 16 02.59        1000        5000               -704.24338    -786.16130     291.18292     290.77177                    3.64788       2.89939       5.07706   13314.21615                    3.60692       1.45420       2.49045   14033.36890  
2023 07 26    17 16 09.15        1000        5000               -703.00031    -783.52597     291.18614     290.78339                    3.64850       2.89919       5.07700   13312.41747                    3.60824       1.45389       2.49042   14026.46360  
2023 07 26    17 16 15.72        1000        5000               -700.81630    -780.67535     291.18473     290.77594                    3.64959       2.89922       5.07693   13313.20360                    3.60966       1.45408       2.49042   14030.89260  
2023 07 26    17 16 22.28        1000        5000               -698.74112    -779.15001     291.18543     290.78072                    3.65063       2.89921       5.07696   13312.81481                    3.61042       1.45395       2.49041   14028.05416  
2023 07 26    17 16 28.84        1000        5000               -697.03419    -777.26618     291.18578     290.77731                    3.65148       2.89920       5.07699   13312.61891                    3.61137       1.45404       2.49041   14030.08131  
2023 07 26    17 16 35.40        1000        5000               -695.31404    -775.08277     291.18464     290.78223                    3.65234       2.89927       5.07701   13313.25633                    3.61246       1.45393       2.49044   14027.15775  
2023 07 26    17 16 41.96        1000        5000               -694.59078    -773.98802     291.18679     290.77685                    3.65270       2.89916       5.07701   13312.05499                    3.61301       1.45404       2.49040   14030.35389  
2023 07 26    17 16 48.53        1000        5000               -693.99976    -772.59470     291.19001     290.79149                    3.65300       2.89899       5.07700   13310.25859                    3.61370       1.45365       2.49037   14021.65717  
2023 07 26    17 16 55.11        1000        5000               -693.04457    -772.31339     291.18784     290.78986                    3.65348       2.89909       5.07698   13311.46893                    3.61384       1.45374       2.49045   14022.62298  
2023 07 26    17 17 01.67        1000        5000               -691.76081    -770.24575     291.18891     290.78336                    3.65412       2.89899       5.07690   13310.87393                    3.61488       1.45388       2.49041   14026.48572  
2023 07 26    17 17 08.24        1000        5000               -690.79952    -769.17436     291.18700     290.78166                    3.65460       2.89914       5.07699   13311.93735                    3.61541       1.45393       2.49042   14027.49386  
2023 07 26    17 17 14.81        1000        5000               -689.39268    -767.63683     291.18820     290.79033                    3.65530       2.89905       5.07694   13311.27258                    3.61618       1.45370       2.49040   14022.34638  
2023 07 26    17 17 21.37        1000        5000               -687.51790    -766.18156     291.18920     290.78287                    3.65624       2.89902       5.07698   13310.71122                    3.61691       1.45387       2.49037   14026.77388  
2023 07 26    17 17 27.94        1000        5000               -686.14056    -765.32851     291.18905     290.78056                    3.65693       2.89903       5.07699   13310.79373                    3.61734       1.45393       2.49037   14028.14915  
2023 07 26    17 17 34.51        1000        5000               -685.15688    -763.69146     291.19686     290.80090                    3.65742       2.89862       5.07697   13306.44098                    3.61815       1.45344       2.49042   14016.07091  
2023 07 26    17 17 41.08        1000        5000               -685.17214    -763.55436     291.19098     290.79939                    3.65741       2.89888       5.07689   13309.72019                    3.61822       1.45347       2.49041   14016.96301  
2023 07 26    17 17 47.64        1000        5000               -684.70218    -762.28087     291.19214     290.80536                    3.65765       2.89883       5.07692   13309.07403                    3.61886       1.45333       2.49043   14013.42536  
2023 07 26    17 17 54.20        1000        5000               -684.33495    -762.08792     291.19553     290.80342                    3.65783       2.89868       5.07697   13307.18128                    3.61896       1.45339       2.49044   14014.57223  
2023 07 26    17 18 00.77        1000        5000               -683.15902    -761.05816     291.19464     290.79972                    3.65842       2.89873       5.07698   13307.67989                    3.61947       1.45346       2.49040   14016.76694  
2023 07 26    17 18 07.33        1000        5000               -682.20485    -760.43259     291.19926     290.80025                    3.65890       2.89849       5.07698   13305.10506                    3.61978       1.45344       2.49040   14016.45687  
2023 07 26    17 18 13.91        1000        5000               -680.92821    -759.29315     291.19638     290.80597                    3.65954       2.89863       5.07696   13306.70837                    3.62035       1.45333       2.49046   14013.06062  
2023 07 26    17 18 20.47        1000        5000               -680.09713    -758.13950     291.19716     290.80939                    3.65995       2.89858       5.07694   13306.27736                    3.62093       1.45323       2.49043   14011.03273  
2023 07 26    17 18 27.03        1000        5000               -679.15109    -757.58907     291.19499     290.80414                    3.66042       2.89872       5.07699   13307.48556                    3.62121       1.45332       2.49036   14014.14669  
2023 07 26    17 18 33.60        1000        5000               -677.75442    -755.78040     291.19705     290.80919                    3.66112       2.89859       5.07694   13306.33654                    3.62211       1.45321       2.49040   14011.15058  
2023 07 26    17 18 40.15        1000        5000               -676.44014    -754.52011     291.20073     290.81325                    3.66178       2.89843       5.07700   13304.28579                    3.62274       1.45314       2.49044   14008.74071  
2023 07 26    17 18 46.71        1000        5000               -675.52056    -753.40606     291.20379     290.81887                    3.66224       2.89826       5.07697   13302.57974                    3.62330       1.45299       2.49043   14005.41059  
2023 07 26    17 18 53.28        1000        5000               -674.41278    -752.42810     291.20248     290.82150                    3.66279       2.89833       5.07699   13303.31221                    3.62379       1.45291       2.49041   14003.84834  
2023 07 26    17 18 59.84        1000        5000               -673.67935    -751.25210     291.19861     290.80762                    3.66316       2.89850       5.07694   13305.46630                    3.62437       1.45326       2.49041   14012.08066  
2023 07 26    17 19 06.41        1000        5000               -672.92558    -750.81339     291.20069     290.81891                    3.66354       2.89844       5.07701   13304.30919                    3.62459       1.45295       2.49037   14005.38237  
2023 07 26    17 19 12.98        1000        5000               -671.16677    -749.11541     291.20063     290.81669                    3.66442       2.89842       5.07697   13304.33986                    3.62544       1.45298       2.49032   14006.70260  
2023 07 26    17 19 19.55        1000        5000               -670.03559    -747.78810     291.20296     290.82548                    3.66498       2.89832       5.07700   13303.04491                    3.62611       1.45280       2.49041   14001.49215  
2023 07 26    17 19 26.11        1000        5000               -669.93794    -747.52202     291.20733     290.82316                    3.66503       2.89807       5.07697   13300.60840                    3.62624       1.45287       2.49042   14002.86757  
2023 07 26    17 19 32.68        1000        5000               -669.68973    -747.60834     291.20535     290.82665                    3.66516       2.89820       5.07702   13301.71110                    3.62620       1.45278       2.49042   14000.79464  
2023 07 26    17 19 39.25        1000        5000               -669.05802    -747.09550     291.20810     290.83036                    3.66547       2.89804       5.07699   13300.17641                    3.62645       1.45266       2.49037   13998.59500  
2023 07 26    17 19 45.82        1000        5000               -667.63999    -745.86669     291.20869     290.83448                    3.66618       2.89801       5.07699   13299.85078                    3.62707       1.45254       2.49035   13996.15692  
2023 07 26    17 19 52.38        1000        5000               -667.23615    -744.79936     291.20651     290.84010                    3.66638       2.89812       5.07699   13301.06251                    3.62760       1.45243       2.49041   13992.82687  
2023 07 26    17 19 58.95        1000        5000               -666.61156    -744.05700     291.20620     290.83224                    3.66669       2.89812       5.07695   13301.23468                    3.62797       1.45263       2.49041   13997.48530  
2023 07 26    17 20 05.51        1000        5000               -664.72661    -742.17520     291.20926     290.83046                    3.66764       2.89796       5.07695   13299.53013                    3.62891       1.45264       2.49035   13998.53791  
2023 07 26    17 20 12.08        1000        5000               -663.27196    -740.95148     291.21271     290.84006                    3.66836       2.89778       5.07696   13297.60920                    3.62952       1.45243       2.49041   13992.84852  
2023 07 26    17 20 18.65        1000        5000               -662.08891    -739.27482     291.20869     290.83879                    3.66896       2.89803       5.07702   13299.84872                    3.63036       1.45244       2.49037   13993.59887  
2023 07 26    17 20 25.22        1000        5000               -659.71975    -737.09344     291.20810     290.83997                    3.67014       2.89803       5.07697   13300.17697                    3.63145       1.45244       2.49043   13992.90342  
2023 07 26    17 20 31.77        1000        5000               -657.19903    -734.52311     291.21050     290.84741                    3.67140       2.89789       5.07695   13298.83998                    3.63274       1.45227       2.49046   13988.49801  
2023 07 26    17 20 38.34        1000        5000               -654.90718    -732.08683     291.21203     290.83850                    3.67255       2.89783       5.07699   13297.98946                    3.63396       1.45246       2.49039   13993.77577  
2023 07 26    17 20 44.91        1000        5000               -652.70180    -729.26972     291.21207     290.83936                    3.67365       2.89786       5.07704   13297.96825                    3.63537       1.45242       2.49036   13993.26359  
2023 07 26    17 20 51.47        1000        5000               -650.45573    -726.52167     291.21523     290.84809                    3.67477       2.89766       5.07697   13296.20600                    3.63674       1.45221       2.49038   13988.09306  
2023 07 26    17 20 58.04        1000        5000               -648.68268    -725.21162     291.21438     290.85832                    3.67566       2.89768       5.07694   13296.68038                    3.63739       1.45197       2.49042   13982.03607  
2023 07 26    17 21 04.60        1000        5000               -647.10698    -723.19780     291.21660     290.85729                    3.67645       2.89762       5.07702   13295.44432                    3.63840       1.45198       2.49040   13982.64633  
2023 07 26    17 21 11.16        1000        5000               -644.74494    -720.55029     291.21786     290.86169                    3.67763       2.89752       5.07697   13294.74300                    3.63972       1.45189       2.49044   13980.04141  
2023 07 26    17 21 17.72        1000        5000               -642.95968    -718.21861     291.21948     290.86209                    3.67852       2.89743       5.07696   13293.83869                    3.64089       1.45181       2.49032   13979.80535  
2023 07 26    17 21 24.29        1000        5000               -640.42777    -715.95193     291.21779     290.86106                    3.67979       2.89749       5.07691   13294.78194                    3.64202       1.45190       2.49042   13980.41606  
2023 07 26    17 21 30.86        1000        5000               -638.80120    -714.36971     291.21788     290.85938                    3.68060       2.89749       5.07692   13294.73242                    3.64282       1.45189       2.49033   13981.41007  
2023 07 26    17 21 37.43        1000        5000               -637.19294    -712.41175     291.22238     290.87545                    3.68140       2.89729       5.07698   13292.22403                    3.64379       1.45153       2.49043   13971.90295  
2023 07 26    17 21 44.00        1000        5000               -635.28155    -710.26592     291.22105     290.86530                    3.68236       2.89730       5.07688   13292.96538                    3.64487       1.45175       2.49035   13977.90742  
2023 07 26    17 21 50.57        1000        5000               -633.32234    -708.07032     291.21835     290.86633                    3.68334       2.89744       5.07687   13294.47153                    3.64596       1.45174       2.49038   13977.29396  
2023 07 26    17 21 57.13        1000        5000               -631.26650    -705.65739     291.22205     290.87292                    3.68437       2.89729       5.07695   13292.41235                    3.64717       1.45159       2.49041   13973.39624  
2023 07 26    17 22 03.70        1000        5000               -629.43139    -703.92793     291.22434     290.87820                    3.68528       2.89717       5.07695   13291.13780                    3.64804       1.45147       2.49045   13970.27743  
2023 07 26    17 22 10.27        1000        5000               -627.54746    -701.56680     291.22607     290.87962                    3.68623       2.89712       5.07701   13290.17166                    3.64922       1.45140       2.49038   13969.43560  
2023 07 26    17 22 16.83        1000        5000               -625.19458    -699.12849     291.22733     290.87942                    3.68740       2.89701       5.07694   13289.47264                    3.65044       1.45140       2.49037   13969.55633  
2023 07 26    17 22 23.40        1000        5000               -623.42865    -696.43324     291.23256     290.88253                    3.68829       2.89675       5.07695   13286.55814                    3.65178       1.45132       2.49038   13967.71486  
2023 07 26    17 22 29.97        1000        5000               -620.79502    -694.32803     291.22811     290.87810                    3.68960       2.89697       5.07695   13289.03563                    3.65284       1.45145       2.49040   13970.33531  
2023 07 26    17 22 36.53        1000        5000               -618.40958    -692.04916     291.23271     290.88821                    3.69080       2.89673       5.07694   13286.47797                    3.65398       1.45120       2.49042   13964.35630  
2023 07 26    17 22 43.10        1000        5000               -615.92548    -688.89590     291.23570     290.89622                    3.69204       2.89660       5.07699   13284.81582                    3.65555       1.45096       2.49036   13959.62164  
2023 07 26    17 22 49.66        1000        5000               -613.30710    -686.21183     291.23501     290.88773                    3.69335       2.89662       5.07695   13285.19963                    3.65689       1.45121       2.49041   13964.64270  
2023 07 26    17 22 56.23        1000        5000               -609.49550    -682.51526     291.23994     290.90360                    3.69525       2.89636       5.07695   13282.45744                    3.65874       1.45080       2.49041   13955.26295  
2023 07 26    17 23 02.81        1000        5000               -608.24124    -680.56340     291.24231     290.90876                    3.69588       2.89625       5.07697   13281.13452                    3.65972       1.45064       2.49037   13952.21743  
2023 07 26    17 23 09.37        1000        5000               -607.50781    -679.40263     291.24232     290.90235                    3.69625       2.89622       5.07692   13281.12841                    3.66030       1.45080       2.49036   13956.00461  
2023 07 26    17 23 15.93        1000        5000               -605.26886    -676.95010     291.25469     290.92354                    3.69737       2.89565       5.07705   13274.25332                    3.66152       1.45028       2.49039   13943.49524  
2023 07 26    17 23 22.49        1000        5000               -603.19267    -674.47422     291.25344     290.92486                    3.69840       2.89568       5.07700   13274.94670                    3.66276       1.45027       2.49043   13942.71177  
2023 07 26    17 23 29.06        1000        5000               -601.28128    -672.59750     291.25699     290.92416                    3.69936       2.89551       5.07702   13272.97644                    3.66370       1.45028       2.49043   13943.12708  
2023 07 26    17 23 35.63        1000        5000               -600.16333    -671.07520     291.25996     290.93565                    3.69992       2.89536       5.07702   13271.32499                    3.66446       1.44997       2.49040   13936.35051  
2023 07 26    17 23 42.19        1000        5000               -599.79611    -670.78781     291.25948     290.93876                    3.70010       2.89537       5.07699   13271.59125                    3.66461       1.44986       2.49034   13934.51852  
2023 07 26    17 23 48.76        1000        5000               -599.85511    -670.13888     291.26627     290.94999                    3.70007       2.89500       5.07698   13267.81957                    3.66493       1.44964       2.49046   13927.89745  
2023 07 26    17 23 55.33        1000        5000               -598.62933    -668.53229     291.26856     290.94421                    3.70069       2.89489       5.07699   13266.54794                    3.66573       1.44971       2.49032   13931.30069  
2023 07 26    17 24 01.91        1000        5000               -598.15123    -668.20833     291.26922     290.94936                    3.70092       2.89487       5.07701   13266.18010                    3.66590       1.44966       2.49047   13928.26506  
2023 07 26    17 24 08.49        1000        5000               -597.88369    -667.28419     291.27621     290.96215                    3.70106       2.89450       5.07701   13262.29659                    3.66636       1.44929       2.49039   13920.73033  
2023 07 26    17 24 15.06        1000        5000               -597.90098    -667.38575     291.27877     290.96613                    3.70105       2.89433       5.07694   13260.87706                    3.66631       1.44919       2.49040   13918.38955  
2023 07 26    17 24 21.63        1000        5000               -598.26821    -667.52488     291.27816     290.96587                    3.70087       2.89440       5.07701   13261.21595                    3.66624       1.44921       2.49042   13918.54327  
2023 07 26    17 24 28.19        1000        5000               -598.29262    -667.44059     291.28404     290.96319                    3.70085       2.89407       5.07696   13257.94801                    3.66628       1.44922       2.49031   13920.11798  
2023 07 26    17 24 34.76        1000        5000               -596.65893    -665.66034     291.28458     290.97473                    3.70167       2.89406       5.07699   13257.65208                    3.66717       1.44896       2.49037   13913.32425  
2023 07 26    17 24 41.33        1000        5000               -595.49419    -664.48130     291.28595     290.97693                    3.70225       2.89399       5.07699   13256.89161                    3.66776       1.44891       2.49038   13912.03127  
2023 07 26    17 24 47.89        1000        5000               -594.67938    -664.19797     291.28802     290.97356                    3.70266       2.89390       5.07703   13255.74161                    3.66790       1.44900       2.49039   13914.01468  
2023 07 26    17 24 54.45        1000        5000               -594.61530    -663.76433     291.29262     290.98590                    3.70269       2.89361       5.07694   13253.19056                    3.66812       1.44868       2.49039   13906.75230  
2023 07 26    17 25 01.01        1000        5000               -594.95099    -664.07001     291.30061     290.99740                    3.70252       2.89323       5.07700   13248.75768                    3.66796       1.44841       2.49043   13899.98749  
2023 07 26    17 25 07.57        1000        5000               -595.39247    -664.80729     291.30193     290.99551                    3.70230       2.89315       5.07698   13248.02692                    3.66760       1.44840       2.49033   13901.10379  
2023 07 26    17 25 14.14        1000        5000               -596.25712    -666.15593     291.30381     290.99674                    3.70187       2.89308       5.07703   13246.97954                    3.66692       1.44837       2.49034   13900.37780  
2023 07 26    17 25 20.72        1000        5000               -599.77271    -669.83421     291.30837     290.99870                    3.70011       2.89286       5.07707   13244.45286                    3.66508       1.44832       2.49034   13899.22367  
2023 07 26    17 25 27.28        1000        5000               -603.38188    -673.56125     291.31253     291.00678                    3.69831       2.89261       5.07701   13242.14526                    3.66322       1.44813       2.49036   13894.47438  
2023 07 26    17 25 33.86        1000        5000               -605.37974    -676.11939     291.31583     291.01415                    3.69731       2.89246       5.07704   13240.31539                    3.66194       1.44792       2.49033   13890.14270  
2023 07 26    17 25 40.42        1000        5000               -608.50674    -679.58949     291.31646     291.00921                    3.69575       2.89237       5.07695   13239.97014                    3.66021       1.44807       2.49037   13893.05001  
2023 07 26    17 25 46.98        1000        5000               -611.79752    -683.59478     291.31569     291.01323                    3.69410       2.89242       5.07696   13240.39347                    3.65820       1.44799       2.49041   13890.68313  
2023 07 26    17 25 53.55        1000        5000               -615.06490    -686.86787     291.32171     291.01916                    3.69247       2.89212       5.07698   13237.05763                    3.65657       1.44783       2.49039   13887.20133  
2023 07 26    17 26 00.10        1000        5000               -617.89893    -689.95308     291.32147     291.02196                    3.69105       2.89212       5.07696   13237.19026                    3.65502       1.44777       2.49041   13885.55954  
2023 07 26    17 26 06.68        1000        5000               -618.53776    -691.63482     291.32811     291.02631                    3.69073       2.89178       5.07698   13233.51221                    3.65418       1.44764       2.49039   13883.00549  
2023 07 26    17 26 13.25        1000        5000               -621.30771    -694.92923     291.32441     291.02927                    3.68935       2.89197       5.07697   13235.56322                    3.65254       1.44759       2.49042   13881.26398  
2023 07 26    17 26 19.83        1000        5000               -624.55881    -698.40644     291.33079     291.02598                    3.68772       2.89166       5.07700   13232.02906                    3.65080       1.44768       2.49043   13883.19567  
2023 07 26    17 26 26.40        1000        5000               -628.39381    -703.20080     291.33361     291.03170                    3.68580       2.89151       5.07700   13230.46674                    3.64840       1.44752       2.49042   13879.83827  
2023 07 26    17 26 32.97        1000        5000               -632.65401    -708.57606     291.33421     291.03884                    3.68367       2.89145       5.07695   13230.13260                    3.64571       1.44730       2.49034   13875.64908  
2023 07 26    17 26 39.55        1000        5000               -636.43103    -713.18864     291.33058     291.03690                    3.68178       2.89165       5.07697   13232.14349                    3.64341       1.44737       2.49038   13876.78906  
2023 07 26    17 26 46.13        1000        5000               -638.55198    -715.78639     291.33567     291.04232                    3.68072       2.89142       5.07703   13229.32494                    3.64211       1.44724       2.49040   13873.60707  
2023 07 26    17 26 52.70        1000        5000               -641.45925    -719.26665     291.33586     291.04440                    3.67927       2.89139       5.07700   13229.22135                    3.64037       1.44718       2.49040   13872.38552  
2023 07 26    17 26 59.27        1000        5000               -644.72968    -721.95783     291.33337     291.03895                    3.67764       2.89149       5.07694   13230.60294                    3.63902       1.44732       2.49039   13875.58372  
2023 07 26    17 27 05.84        1000        5000               -647.21175    -724.77799     291.33145     291.05092                    3.67639       2.89159       5.07695   13231.66327                    3.63761       1.44701       2.49039   13868.56322  
2023 07 26    17 27 12.42        1000        5000               -651.38549    -730.07606     291.33813     291.04869                    3.67431       2.89128       5.07702   13227.96662                    3.63496       1.44705       2.49035   13869.87168  
2023 07 26    17 27 18.99        1000        5000               -655.43004    -734.32102     291.33751     291.04994                    3.67228       2.89128       5.07696   13228.30973                    3.63284       1.44705       2.49041   13869.13722  
2023 07 26    17 27 25.56        1000        5000               -659.00972    -739.92781     291.33866     291.05619                    3.67050       2.89124       5.07699   13227.66855                    3.63004       1.44687       2.49037   13865.46943  
2023 07 26    17 27 32.13        1000        5000               -663.07970    -744.24589     291.34065     291.06151                    3.66846       2.89115       5.07701   13226.57069                    3.62788       1.44678       2.49046   13862.35066  
2023 07 26    17 27 38.69        1000        5000               -666.36946    -748.41468     291.33590     291.05217                    3.66682       2.89139       5.07700   13229.19831                    3.62579       1.44700       2.49042   13867.82831  
2023 07 26    17 27 45.26        1000        5000               -669.74670    -752.90946     291.33673     291.05476                    3.66513       2.89136       5.07703   13228.74010                    3.62355       1.44693       2.49041   13866.31212  
2023 07 26    17 27 51.81        1000        5000               -673.26737    -755.91546     291.33863     291.06548                    3.66337       2.89125       5.07701   13227.68745                    3.62204       1.44664       2.49039   13860.02466  
2023 07 26    17 27 58.38        1000        5000               -677.78290    -761.48062     291.33652     291.05699                    3.66111       2.89138       5.07704   13228.85615                    3.61926       1.44686       2.49039   13865.00480  
2023 07 26    17 28 04.94        1000        5000               -682.41135    -766.25163     291.33126     291.05023                    3.65879       2.89163       5.07699   13231.77077                    3.61687       1.44700       2.49034   13868.96609  
2023 07 26    17 28 11.50        1000        5000               -686.71123    -771.21356     291.32817     291.05258                    3.65664       2.89181       5.07704   13233.48122                    3.61439       1.44696       2.49037   13867.58715  
2023 07 26    17 28 18.07        1000        5000               -691.22168    -775.81599     291.32945     291.05514                    3.65439       2.89174       5.07702   13232.77293                    3.61209       1.44691       2.49041   13866.08625  
2023 07 26    17 28 24.64        1000        5000               -695.87861    -780.65910     291.32214     291.04900                    3.65206       2.89211       5.07701   13236.82107                    3.60967       1.44704       2.49035   13869.68687  
2023 07 26    17 28 31.21        1000        5000               -699.98623    -785.37324     291.32662     291.04711                    3.65001       2.89187       5.07699   13234.33948                    3.60731       1.44709       2.49035   13870.79641  
2023 07 26    17 28 37.77        1000        5000               -703.76121    -789.85685     291.32313     291.04841                    3.64812       2.89206       5.07701   13236.27208                    3.60507       1.44710       2.49043   13870.03417  
2023 07 26    17 28 44.33        1000        5000               -707.40395    -794.78628     291.32277     291.05283                    3.64630       2.89205       5.07696   13236.47117                    3.60261       1.44698       2.49041   13867.44281  
2023 07 26    17 28 50.91        1000        5000               -709.78531    -797.10882     291.32035     291.04841                    3.64511       2.89216       5.07694   13237.81045                    3.60145       1.44709       2.49042   13870.03176  
2023 07 26    17 28 57.48        1000        5000               -712.47286    -800.54338     291.32127     291.04731                    3.64376       2.89217       5.07704   13237.30331                    3.59973       1.44710       2.49039   13870.67902  
2023 07 26    17 29 04.05        1000        5000               -715.56222    -804.57203     291.31465     291.03885                    3.64222       2.89250       5.07701   13240.97207                    3.59771       1.44732       2.49038   13875.64276  
2023 07 26    17 29 10.62        1000        5000               -718.22841    -807.74965     291.30913     291.03776                    3.64089       2.89277       5.07697   13244.03394                    3.59613       1.44735       2.49040   13876.28033  
2023 07 26    17 29 17.19        1000        5000               -721.00752    -811.70417     291.30966     291.04092                    3.63950       2.89275       5.07699   13243.73735                    3.59415       1.44724       2.49034   13874.43036  
2023 07 26    17 29 23.75        1000        5000               -723.82019    -814.64009     291.30638     291.03617                    3.63809       2.89289       5.07694   13245.55479                    3.59268       1.44739       2.49039   13877.21848  
2023 07 26    17 29 30.33        1000        5000               -726.31243    -817.41759     291.30729     291.03377                    3.63684       2.89284       5.07693   13245.05186                    3.59129       1.44744       2.49037   13878.62622  
2023 07 26    17 29 36.89        1000        5000               -729.20546    -820.13924     291.30314     291.03759                    3.63540       2.89306       5.07694   13247.35219                    3.58993       1.44737       2.49042   13876.38158  
2023 07 26    17 29 43.46        1000        5000               -731.54410    -823.45193     291.29818     291.02797                    3.63423       2.89335       5.07699   13250.10638                    3.58827       1.44760       2.49038   13882.03127  
2023 07 26    17 29 50.02        1000        5000               -734.45239    -826.49957     291.30123     291.03765                    3.63277       2.89315       5.07691   13248.41007                    3.58675       1.44736       2.49039   13876.34730  
2023 07 26    17 29 56.59        1000        5000               -737.53260    -829.17958     291.29294     291.02973                    3.63123       2.89360       5.07695   13253.00893                    3.58541       1.44753       2.49035   13880.99533  
2023 07 26    17 30 03.16        1000        5000               -739.78274    -832.06879     291.29412     291.02749                    3.63011       2.89351       5.07691   13252.35857                    3.58397       1.44760       2.49037   13882.31169  
2023 07 26    17 30 09.72        1000        5000               -741.88741    -834.04605     291.29190     291.02892                    3.62906       2.89363       5.07691   13253.58951                    3.58298       1.44756       2.49036   13881.47153  
2023 07 26    17 30 16.30        1000        5000               -743.99106    -836.30258     291.28552     291.01483                    3.62800       2.89401       5.07699   13257.12778                    3.58185       1.44792       2.49035   13889.74889  
