2023 07 26    07 40 40.88        1000        5000               -348.62908    -249.18933     288.74352     288.39663                    3.82569       3.02581       5.07624   14756.99371                    3.87541       1.51482       2.49030   15528.90102  
2023 07 26    07 40 47.44        1000        5000               -347.31989    -248.86842     288.74342     288.39301                    3.82634       3.02578       5.07617   14757.05423                    3.87557       1.51491       2.49030   15531.31700  
2023 07 26    07 40 54.00        1000        5000               -344.80120    -246.54995     288.73684     288.39070                    3.82760       3.02616       5.07625   14761.18095                    3.87673       1.51492       2.49022   15532.85685  
2023 07 26    07 41 00.56        1000        5000               -343.61103    -245.56183     288.74186     288.39317                    3.82819       3.02587       5.07618   14758.03289                    3.87722       1.51490       2.49029   15531.20747  
2023 07 26    07 41 07.13        1000        5000               -341.31613    -245.65729     288.74334     288.39462                    3.82934       3.02581       5.07622   14757.10233                    3.87717       1.51488       2.49031   15530.23954  
2023 07 26    07 41 13.69        1000        5000               -339.68346    -244.28224     288.73990     288.39571                    3.83016       3.02599       5.07623   14759.25777                    3.87786       1.51483       2.49029   15529.51252  
2023 07 26    07 41 20.25        1000        5000               -338.68758    -244.46809     288.73631     288.39251                    3.83066       3.02615       5.07618   14761.51287                    3.87777       1.51492       2.49030   15531.64785  
2023 07 26    07 41 26.81        1000        5000               -338.42208    -244.10452     288.73792     288.39402                    3.83079       3.02608       5.07620   14760.50005                    3.87795       1.51486       2.49026   15530.64380  
2023 07 26    07 41 33.38        1000        5000               -339.67532    -243.85470     288.73669     288.39341                    3.83016       3.02614       5.07620   14761.26938                    3.87807       1.51487       2.49025   15531.04746  
2023 07 26    07 41 39.95        1000        5000               -340.15139    -244.30560     288.74132     288.40469                    3.82992       3.02589       5.07618   14758.36963                    3.87785       1.51457       2.49024   15523.52729  
2023 07 26    07 41 46.50        1000        5000               -338.05485    -243.07680     288.74144     288.40334                    3.83097       3.02591       5.07622   14758.29536                    3.87846       1.51470       2.49039   15524.42763  
2023 07 26    07 41 53.07        1000        5000               -335.87592    -240.55623     288.73874     288.39757                    3.83206       3.02605       5.07622   14759.98884                    3.87972       1.51477       2.49027   15528.27438  
2023 07 26    07 41 59.63        1000        5000               -335.79048    -239.68489     288.73363     288.40405                    3.83210       3.02631       5.07622   14763.18922                    3.88016       1.51459       2.49024   15523.95415  
2023 07 26    07 42 06.19        1000        5000               -333.59425    -239.07354     288.73204     288.39705                    3.83320       3.02637       5.07618   14764.18659                    3.88046       1.51483       2.49034   15528.61826  
2023 07 26    07 42 12.75        1000        5000               -330.99520    -237.11558     288.72580     288.39426                    3.83450       3.02677       5.07630   14768.09883                    3.88144       1.51486       2.49028   15530.47991  
2023 07 26    07 42 19.31        1000        5000               -330.67477    -237.90973     288.72247     288.38581                    3.83466       3.02694       5.07631   14770.19110                    3.88105       1.51504       2.49021   15536.11326  
2023 07 26    07 42 25.87        1000        5000               -332.21182    -238.38196     288.71678     288.38703                    3.83389       3.02719       5.07622   14773.75781                    3.88081       1.51506       2.49029   15535.30237  
2023 07 26    07 42 32.44        1000        5000               -332.97374    -240.51662     288.71326     288.37981                    3.83351       3.02739       5.07626   14775.96718                    3.87974       1.51521       2.49024   15540.11778  
2023 07 26    07 42 38.99        1000        5000               -333.72751    -240.59380     288.70502     288.37899                    3.83314       3.02778       5.07619   14781.14212                    3.87970       1.51527       2.49031   15540.66485  
